fips,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,state,state_name,county_name
51720,0,0,0,0,0,0,0,1,VA,Virginia,Norton city
51730,0,0,0,1,0,0,3,1,VA,Virginia,Petersburg city
51735,0,0,0,0,0,0,0,0,VA,Virginia,Poquoson city
51740,1,3,2,1,2,1,0,1,VA,Virginia,Portsmouth city
51750,0,0,0,0,0,0,0,0,VA,Virginia,Radford city
51760,2,6,2,5,4,3,4,1,VA,Virginia,Richmond city
51770,1,4,0,2,1,3,1,2,VA,Virginia,Roanoke city
51775,0,0,0,0,0,0,0,0,VA,Virginia,Salem city
51790,0,0,0,0,0,0,0,0,VA,Virginia,Staunton city
51800,0,2,0,0,0,0,3,0,VA,Virginia,Suffolk city
51810,1,5,0,1,4,4,6,1,VA,Virginia,Virginia Beach city
51820,0,0,0,0,0,0,0,1,VA,Virginia,Waynesboro city
51830,0,0,0,1,0,0,0,0,VA,Virginia,Williamsburg city
51840,0,0,1,0,1,0,1,0,VA,Virginia,Winchester city
53001,0,0,0,1,0,0,2,0,WA,Washington,Adams
53003,0,0,0,0,0,0,0,0,WA,Washington,Asotin
53005,1,2,0,3,3,5,2,5,WA,Washington,Benton
53007,0,1,1,1,1,0,0,0,WA,Washington,Chelan
53009,0,0,2,0,0,0,0,0,WA,Washington,Clallam
53011,7,2,4,4,5,4,7,6,WA,Washington,Clark
53013,0,0,0,0,0,0,0,0,WA,Washington,Columbia
53015,0,1,2,1,1,1,1,0,WA,Washington,Cowlitz
53017,0,0,1,0,0,0,1,0,WA,Washington,Douglas
53019,0,0,0,0,0,1,0,0,WA,Washington,Ferry
53021,3,1,0,1,0,2,2,2,WA,Washington,Franklin
53023,0,0,0,0,0,0,0,0,WA,Washington,Garfield
53025,0,2,2,0,1,2,1,1,WA,Washington,Grant
53027,0,0,1,2,0,3,3,0,WA,Washington,Grays Harbor
53029,0,0,0,2,1,0,0,0,WA,Washington,Island
53031,0,0,0,0,0,0,0,0,WA,Washington,Jefferson
53033,14,14,16,22,11,26,17,13,WA,Washington,King
53035,2,0,0,5,3,1,2,0,WA,Washington,Kitsap
53037,0,0,1,0,0,1,0,0,WA,Washington,Kittitas
53039,0,0,0,0,0,0,0,0,WA,Washington,Klickitat
53041,2,0,0,0,0,2,2,1,WA,Washington,Lewis
53043,0,0,0,0,0,0,0,0,WA,Washington,Lincoln
53045,0,2,1,0,0,0,1,0,WA,Washington,Mason
53047,0,1,0,0,1,0,1,1,WA,Washington,Okanogan
53049,0,0,0,0,0,0,0,0,WA,Washington,Pacific
53051,0,0,0,0,0,0,0,0,WA,Washington,Pend Oreille
53053,9,5,11,13,14,13,14,10,WA,Washington,Pierce
53055,0,0,0,0,0,0,0,0,WA,Washington,San Juan
53057,0,0,1,0,0,1,0,0,WA,Washington,Skagit
53059,0,0,0,0,0,0,0,0,WA,Washington,Skamania
53061,4,2,4,6,6,4,3,4,WA,Washington,Snohomish
53063,8,8,4,9,5,7,9,8,WA,Washington,Spokane
53065,1,1,0,2,1,0,0,1,WA,Washington,Stevens
53067,1,3,2,3,2,2,4,2,WA,Washington,Thurston
53069,0,0,0,0,0,0,0,0,WA,Washington,Wahkiakum
53071,0,0,0,0,1,2,0,1,WA,Washington,Walla Walla
53073,3,1,0,1,1,0,1,0,WA,Washington,Whatcom
53075,0,0,0,0,0,0,0,0,WA,Washington,Whitman
53077,7,0,2,8,2,1,4,4,WA,Washington,Yakima
54001,0,0,0,0,0,0,1,0,WV,West Virginia,Barbour
54003,0,0,0,2,1,0,1,2,WV,West Virginia,Berkeley
54005,0,0,0,2,0,0,0,0,WV,West Virginia,Boone
54007,0,0,0,1,1,0,0,0,WV,West Virginia,Braxton
54009,0,1,0,0,0,0,0,0,WV,West Virginia,Brooke
54011,1,2,1,1,3,2,1,0,WV,West Virginia,Cabell
54013,0,0,0,0,0,0,0,0,WV,West Virginia,Calhoun
54015,0,0,0,0,0,0,0,0,WV,West Virginia,Clay
54017,0,0,0,0,0,0,0,0,WV,West Virginia,Doddridge
54019,1,3,0,0,1,0,2,1,WV,West Virginia,Fayette
54021,0,0,0,0,0,0,0,0,WV,West Virginia,Gilmer
54023,0,0,0,0,0,0,0,0,WV,West Virginia,Grant
54025,0,1,0,0,0,0,0,0,WV,West Virginia,Greenbrier
54027,0,0,1,0,0,0,0,0,WV,West Virginia,Hampshire
54029,0,0,1,0,0,1,0,0,WV,West Virginia,Hancock
54031,0,0,0,0,0,0,0,3,WV,West Virginia,Hardy
54033,2,1,1,1,1,2,1,1,WV,West Virginia,Harrison
54035,0,0,0,0,1,0,0,0,WV,West Virginia,Jackson
54037,0,1,0,0,0,0,1,0,WV,West Virginia,Jefferson
54039,1,2,2,6,2,6,4,2,WV,West Virginia,Kanawha
54041,0,2,0,0,0,0,0,2,WV,West Virginia,Lewis
54043,0,0,0,0,0,0,0,0,WV,West Virginia,Lincoln
54045,2,0,0,1,0,0,0,0,WV,West Virginia,Logan
54047,0,0,1,0,0,1,0,0,WV,West Virginia,McDowell
54049,0,0,2,3,0,0,1,0,WV,West Virginia,Marion
54051,0,0,0,0,0,0,0,0,WV,West Virginia,Marshall
54053,1,0,0,0,0,0,0,0,WV,West Virginia,Mason
54055,1,2,1,3,1,1,1,2,WV,West Virginia,Mercer
54057,0,1,0,0,0,0,2,0,WV,West Virginia,Mineral
54059,1,0,1,0,0,0,0,1,WV,West Virginia,Mingo
54061,0,2,2,0,2,2,0,0,WV,West Virginia,Monongalia
54063,0,0,0,0,0,0,0,0,WV,West Virginia,Monroe
54065,0,0,0,0,0,0,0,0,WV,West Virginia,Morgan
54067,0,1,1,1,0,1,1,0,WV,West Virginia,Nicholas
54069,0,0,0,0,0,0,0,0,WV,West Virginia,Ohio
54071,0,0,0,1,0,0,0,0,WV,West Virginia,Pendleton
54073,0,0,0,0,0,0,0,0,WV,West Virginia,Pleasants
54075,0,0,0,0,1,1,0,0,WV,West Virginia,Pocahontas
54077,0,0,0,0,0,0,0,0,WV,West Virginia,Preston
54079,0,0,1,1,0,1,0,0,WV,West Virginia,Putnam
54081,1,2,2,0,0,1,3,3,WV,West Virginia,Raleigh
54083,0,1,1,1,0,0,0,0,WV,West Virginia,Randolph
54085,0,0,1,0,0,0,0,0,WV,West Virginia,Ritchie
54087,0,0,1,0,0,1,1,0,WV,West Virginia,Roane
54089,1,0,0,0,0,0,0,0,WV,West Virginia,Summers
54091,0,0,0,2,0,0,0,0,WV,West Virginia,Taylor
54093,0,0,0,0,0,0,0,0,WV,West Virginia,Tucker
54095,0,0,0,0,0,0,0,0,WV,West Virginia,Tyler
54097,0,0,1,0,0,0,0,0,WV,West Virginia,Upshur
54099,0,0,0,0,0,0,1,0,WV,West Virginia,Wayne
54101,0,0,0,0,0,0,0,0,WV,West Virginia,Webster
54103,0,0,1,0,0,0,0,0,WV,West Virginia,Wetzel
54105,0,0,0,0,0,0,0,0,WV,West Virginia,Wirt
54107,3,0,0,0,0,0,1,2,WV,West Virginia,Wood
54109,0,0,2,0,1,0,0,0,WV,West Virginia,Wyoming
55001,0,0,0,0,0,0,0,0,WI,Wisconsin,Adams
55003,0,0,0,2,0,1,0,0,WI,Wisconsin,Ashland
55005,0,0,0,0,1,0,0,2,WI,Wisconsin,Barron
55007,0,0,0,0,0,0,0,0,WI,Wisconsin,Bayfield
55009,0,2,0,1,1,1,3,4,WI,Wisconsin,Brown
55011,0,0,0,0,0,0,0,0,WI,Wisconsin,Buffalo
55013,0,0,0,0,0,0,0,0,WI,Wisconsin,Burnett
55015,0,0,0,0,0,0,0,0,WI,Wisconsin,Calumet
55017,2,0,1,0,1,1,0,1,WI,Wisconsin,Chippewa
55019,0,0,0,0,1,2,0,0,WI,Wisconsin,Clark
55021,0,1,0,1,1,2,0,0,WI,Wisconsin,Columbia
55023,0,0,0,0,0,0,0,0,WI,Wisconsin,Crawford
55025,2,1,2,1,2,3,3,4,WI,Wisconsin,Dane
55027,2,0,1,0,1,0,0,0,WI,Wisconsin,Dodge
55029,0,0,0,1,0,0,0,0,WI,Wisconsin,Door
55031,1,0,0,0,1,0,0,0,WI,Wisconsin,Douglas
55033,4,0,0,0,0,0,0,0,WI,Wisconsin,Dunn
55035,1,2,2,3,1,1,0,2,WI,Wisconsin,Eau Claire
55037,0,0,0,0,0,0,0,0,WI,Wisconsin,Florence
55039,0,1,0,0,0,0,0,0,WI,Wisconsin,Fond du Lac
55041,0,0,0,1,1,0,0,0,WI,Wisconsin,Forest
55043,0,0,0,1,0,0,0,0,WI,Wisconsin,Grant
55045,0,2,1,0,0,0,0,0,WI,Wisconsin,Green
55047,0,0,0,0,0,0,0,0,WI,Wisconsin,Green Lake
55049,0,0,0,0,0,0,0,0,WI,Wisconsin,Iowa
55051,0,0,0,0,0,0,0,0,WI,Wisconsin,Iron
55053,0,0,0,2,0,1,0,0,WI,Wisconsin,Jackson
55055,0,2,0,1,1,0,3,0,WI,Wisconsin,Jefferson
55057,0,0,0,0,0,0,0,0,WI,Wisconsin,Juneau
55059,0,4,0,1,0,1,3,1,WI,Wisconsin,Kenosha
55061,0,0,0,1,0,1,0,0,WI,Wisconsin,Kewaunee
55063,0,0,1,1,0,1,0,1,WI,Wisconsin,La Crosse
55065,0,0,0,0,0,0,0,0,WI,Wisconsin,Lafayette
55067,0,0,2,0,0,0,0,0,WI,Wisconsin,Langlade
55069,0,0,1,1,0,1,0,2,WI,Wisconsin,Lincoln
55071,0,0,0,0,2,2,1,0,WI,Wisconsin,Manitowoc
55073,0,1,1,2,1,1,1,4,WI,Wisconsin,Marathon
55075,0,0,1,1,0,0,2,0,WI,Wisconsin,Marinette
55077,0,2,0,0,0,1,0,0,WI,Wisconsin,Marquette
55078,0,0,0,0,0,0,0,0,WI,Wisconsin,Menominee
55079,8,18,10,17,17,15,26,18,WI,Wisconsin,Milwaukee
55081,0,1,0,0,1,1,0,0,WI,Wisconsin,Monroe
55083,0,0,0,0,0,0,1,1,WI,Wisconsin,Oconto
55085,1,0,0,0,0,0,0,0,WI,Wisconsin,Oneida
55087,0,0,3,1,1,4,0,0,WI,Wisconsin,Outagamie
55089,0,0,1,0,0,0,0,0,WI,Wisconsin,Ozaukee
55091,0,0,0,0,0,0,0,0,WI,Wisconsin,Pepin
55093,0,0,0,0,0,0,0,0,WI,Wisconsin,Pierce
55095,0,0,1,0,0,0,1,0,WI,Wisconsin,Polk
55097,2,0,0,0,0,0,0,0,WI,Wisconsin,Portage
55099,0,0,0,0,0,0,0,0,WI,Wisconsin,Price
55101,2,1,0,0,4,3,1,2,WI,Wisconsin,Racine
55103,0,0,0,0,0,0,0,0,WI,Wisconsin,Richland
55105,1,0,0,0,1,1,1,1,WI,Wisconsin,Rock
55107,0,0,1,0,1,0,0,0,WI,Wisconsin,Rusk
55109,0,0,0,0,1,1,0,1,WI,Wisconsin,St. Croix
55111,0,0,0,0,0,0,0,1,WI,Wisconsin,Sauk
55113,0,0,1,0,1,0,0,0,WI,Wisconsin,Sawyer
55115,0,0,0,1,0,0,0,1,WI,Wisconsin,Shawano
55117,1,0,1,0,0,0,1,0,WI,Wisconsin,Sheboygan
55119,0,0,0,0,0,0,0,0,WI,Wisconsin,Taylor
55121,0,0,0,0,3,0,0,0,WI,Wisconsin,Trempealeau
55123,0,0,0,0,0,0,0,0,WI,Wisconsin,Vernon
55125,0,0,0,0,0,0,1,0,WI,Wisconsin,Vilas
55127,0,0,3,1,1,0,1,0,WI,Wisconsin,Walworth
55129,0,0,0,0,0,0,0,0,WI,Wisconsin,Washburn
55131,0,0,1,1,0,0,0,2,WI,Wisconsin,Washington
55133,2,1,1,3,2,3,4,3,WI,Wisconsin,Waukesha
55135,0,0,0,1,0,0,0,0,WI,Wisconsin,Waupaca
55137,0,0,0,0,0,0,0,0,WI,Wisconsin,Waushara
55139,0,2,0,1,1,2,1,0,WI,Wisconsin,Winnebago
55141,1,0,0,0,0,1,0,0,WI,Wisconsin,Wood
56001,0,1,0,0,2,0,0,0,WY,Wyoming,Albany
56003,1,0,0,0,0,0,0,1,WY,Wyoming,Big Horn
56005,0,1,1,0,0,0,1,0,WY,Wyoming,Campbell
56007,0,1,0,0,0,0,0,1,WY,Wyoming,Carbon
56009,0,2,1,1,0,0,0,0,WY,Wyoming,Converse
56011,0,0,0,0,0,0,0,0,WY,Wyoming,Crook
56013,1,0,0,0,0,2,1,2,WY,Wyoming,Fremont
56015,0,0,0,0,0,0,0,0,WY,Wyoming,Goshen
56017,0,0,0,0,0,0,0,0,WY,Wyoming,Hot Springs
56019,0,0,0,0,0,0,0,0,WY,Wyoming,Johnson
56021,0,2,0,2,2,1,0,1,WY,Wyoming,Laramie
56023,0,0,0,0,0,0,0,0,WY,Wyoming,Lincoln
56025,1,1,2,3,3,1,2,2,WY,Wyoming,Natrona
56027,0,0,0,0,0,0,0,0,WY,Wyoming,Niobrara
56029,0,0,0,0,0,0,0,0,WY,Wyoming,Park
56031,0,0,0,0,0,0,1,0,WY,Wyoming,Platte
56033,0,0,0,0,0,0,1,0,WY,Wyoming,Sheridan
56035,0,0,0,0,0,0,0,0,WY,Wyoming,Sublette
56037,0,0,0,0,1,0,0,2,WY,Wyoming,Sweetwater
56039,0,0,0,0,0,0,0,0,WY,Wyoming,Teton
56041,0,0,0,0,0,0,0,0,WY,Wyoming,Uinta
56043,0,0,0,1,0,0,0,0,WY,Wyoming,Washakie
56045,0,0,0,0,0,0,0,0,WY,Wyoming,Weston
